separator;;;
"807374128";"Lenovo IPS/i7-7/GTX 1050/16Gb/SSD/1Tb Legion Y520 ігровий топ 16 550 грн.";"https://www.olx.ua//d/obyavlenie/lenovo-ips-i7-7-gtx-1050-16gb-ssd-1tb-legion-y520-groviy-top-IDSDETm.html";"Добровеличковка - Сегодня в 20:13"
"808149523";"Ноутбук Ігровий Acer Aspire Nitro - Intel I7 - 4GB відеокарта 16 500 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-groviy-acer-aspire-nitro-intel-i7-4gb-vdeokarta-IDSGUBJ.html";"Харьков, Индустриальный - Сегодня в 20:13"
"800489873";"MacBook Air 13  2018 / i5 / 8 / 256 / Touch ID / Retina 18 500 грн.";"https://www.olx.ua//d/obyavlenie/macbook-air-13-2018-i5-8-256-touch-id-retina-IDSaLYZ.html";"Одесса, Приморский - Сегодня в 20:12"
"802083810";"Macbook pro 13 2015 core i5 16/512gb 13 699 грн.";"https://www.olx.ua//d/obyavlenie/macbook-pro-13-2015-core-i5-16-512gb-IDShsDE.html";"Сихов - Сегодня в 20:11"
"808148706";"DELL XPS 13 x 360 9365 i7-7y75 16 ram 256 ssd intel 615 Kaby Lake face 10 500 грн.";"https://www.olx.ua//d/obyavlenie/dell-xps-13-x-360-9365-i7-7y75-16-ram-256-ssd-intel-615-kaby-lake-face-IDSGUoy.html";"Киев, Днепровский - Сегодня в 20:08"
"806599087";"MacBook Pro 13 2014 10 000 грн.";"https://www.olx.ua//d/obyavlenie/macbook-pro-13-2014-IDSApgH.html";"Хмельницкий - Сегодня в 20:08"
"807846724";"Топовий ноутбук HP AMD Ryzen 5 5600U RAM 16Gb SSD 512Gb 16 500 грн.";"https://www.olx.ua//d/obyavlenie/topoviy-noutbuk-hp-amd-ryzen-5-5600u-ram-16gb-ssd-512gb-IDSFDPS.html";"Пирятин - Сегодня в 20:06"
"804302110";"Hp EliteBook x360 830 G8 11th 18 000 грн.";"https://www.olx.ua//d/obyavlenie/hp-elitebook-x360-830-g8-11th-IDSqLIG.html";"Львов, Галицкий - Сегодня в 20:06"
"805871432";"Acer 15.6 IPS I5-1035G1 / 8 ЯДЕР/3.6GHZ 512SSD MX350-2ГБ ноутбук 14 500 грн.";"https://www.olx.ua//d/obyavlenie/acer-15-6-ips-i5-1035g1-8-yader-3-6ghz-512ssd-mx350-2gb-noutbuk-IDSxlYk.html";"Каменское - Сегодня в 20:06"
"800244069";"Ноутбук Panasonic CF-54 14"" HD i5 5300u ddr3 8gb ssd 256gb 14 000 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-panasonic-cf-54-14-hd-i5-5300u-ddr3-8gb-ssd-256gb-IDS9K2p.html";"Одесса, Приморский - Сегодня в 20:06"
"789731003";"Ноутбук HP Probook G6 I7-8565U\16GB RAM\256GB SSD + 1TB HDD 12 000 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-hp-probook-g6-i7-8565u-16gb-ram-256gb-ssd-1tb-hdd-IDRrD6P.html";"Софиевская Борщаговка - Сегодня в 20:04"
"807686638";"HP Pavilion Gaming,144gz,10300gen,GTX1650,500ccd,32ram 16 000 грн.";"https://www.olx.ua//d/obyavlenie/hp-pavilion-gaming-144gz-10300gen-gtx1650-500ccd-32ram-IDSEYbQ.html";"Житомир, Сенный рынок - Сегодня в 20:01"
"808148010";"Наднадійний ультрабук ThinkPad T480s 3G, 8Gb RAM, 256Gb SSD, i5-8350U 10 800 грн.";"https://www.olx.ua//d/obyavlenie/nadnadyniy-ultrabuk-thinkpad-t480s-3g-8gb-ram-256gb-ssd-i5-8350u-IDSGUdk.html";"Киев, Голосеевский - Сегодня в 20:01"
"807373218";"Игровой СВЕЖАК!! HP Gaming 15 + (Core i5 6300HQ) + Видео GTX (4 ГБ) 14 999 грн.Договорная";"https://www.olx.ua//d/obyavlenie/igrovoy-svezhak-hp-gaming-15-core-i5-6300hq-video-gtx-4-gb-IDSDEEG.html";"Львов, Галицкий - Сегодня в 20:00"
"804283157";"Lenovo IpeaPad 320, IntelCore i5-7200U, 20GB ОЗУ, SSD 512GB + HDD 1TB 12 000 грн.Договорная";"https://www.olx.ua//d/obyavlenie/lenovo-ipeapad-320-intelcore-i5-7200u-20gb-ozu-ssd-512gb-hdd-1tb-IDSqGMZ.html";"Александрия - Сегодня в 20:00"
"807236953";"Игровой ЗВЕРЬ!! DELL E6540 + (Intel Core i7) + 16 ГБ RAM + Видео GDDR5 12 999 грн.Договорная";"https://www.olx.ua//d/obyavlenie/igrovoy-zver-dell-e6540-intel-core-i7-16-gb-ram-video-gddr5-IDSD5cR.html";"Львов, Галицкий - Сегодня в 19:56"
"808147140";"Ноутбук Asus Vivobook 15.6 11 500 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-asus-vivobook-15-6-IDSGTZi.html";"Ровно - Сегодня в 19:54"
"800499484";"Ноутбук Lenovo ThinkBook 15 G3 ACL Ryzen 5 5500U/SSD 512 GB/8 GB RAM 15 449 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-lenovo-thinkbook-15-g3-acl-ryzen-5-5500u-ssd-512-gb-8-gb-ram-IDSaOu0.html";"Сумы - Сегодня в 19:53"
"787023277";"Ноутбук Dell Prescision 3510 Core i7 Quad|16Gb|512 NVMe|Radeon|FullHD 12 000 грн.";"https://www.olx.ua//d/obyavlenie/noutbuk-dell-prescision-3510-core-i7-quad-16gb-512-nvme-radeon-fullhd-IDRggHP.html";"Запорожье, Вознесеновский - Сегодня в 19:52"
"730123962";"ІГРОВИЙ Мощь Asus IPS Full HD;SSD/i7 8 ядр 3.8GHz+Geforce GTX 4Gb+16Gb 15 250 грн.Договорная";"https://www.olx.ua//d/obyavlenie/groviy-mosch-asus-ips-full-hdssd-i7-8-yadr-3-8ghz-geforce-gtx-4gb-16gb-IDNpvAV.html";"Львов, Шевченковский - Сегодня в 19:52"
"768741615";"Сенсорный ультрабук ноутбук Microsoft Surface i7 / 8gb / SSD / QHD IPS 12 000 грн.";"https://www.olx.ua//d/obyavlenie/sensornyy-ultrabuk-noutbuk-microsoft-surface-i7-8gb-ssd-qhd-ips-IDQ1yOj.html";"Запорожье, Днепровский - Сегодня в 19:52"
"807825459";"Ноутбук HP EliteBook 850 G5 FHD IPS Touch/i7-8650U/16Gb/SSD256Gb 12 900 грн.Договорная";"https://www.olx.ua//d/obyavlenie/noutbuk-hp-elitebook-850-g5-fhd-ips-touch-i7-8650u-16gb-ssd256gb-IDSFyiT.html";"Дрогобыч - Сегодня в 19:52"
"807820521";"Ноутбук Dell Precision 7520 M1200(4 ГБ)/i7-6820HQ/RAM16Gb/SSD512Gb 13 100 грн.Договорная";"https://www.olx.ua//d/obyavlenie/noutbuk-dell-precision-7520-m12004-gb-i7-6820hq-ram16gb-ssd512gb-IDSFx1f.html";"Дрогобыч - Сегодня в 19:52"
"separator"
"separator"
"806896934";"Сенсорный игровой ноутбук ультрабук Dell 15.6 i7 / 8gb DDR4 / 512 SSD 10 500 грн.";"https://www.olx.ua//d/obyavlenie/sensornyy-igrovoy-noutbuk-ultrabuk-dell-15-6-i7-8gb-ddr4-512-ssd-IDSBEKG.html";"Запорожье, Днепровский - Сегодня в 20:36"
"795344691";"Игровой DELL N5110 + (Intel Core i7) + 8 ГБ RAM + NVIDIA + ИДЕАЛ!! 10 599 грн.Договорная";"https://www.olx.ua//d/obyavlenie/igrovoy-dell-n5110-intel-core-i7-8-gb-ram-nvidia-ideal-IDRPbub.html";"Кривой Рог, Долгинцевский - Сегодня в 20:32"
"separator"
"574325977";"Быстрый Ноут Lenovo i5 4 ядра по 3,2 /RAM 16 ГБ/HDD500ГБ/SSD120/nvidia 10 999 грн.";"https://www.olx.ua//d/obyavlenie/bystryy-nout-lenovo-i5-4-yadra-po-3-2-ram-16-gb-hdd500gb-ssd120-nvidia-IDCROqd.html";"Павлоград - Сегодня в 20:37"
"808152412";"Игровой Lenovo Y50-70 (15,6 FHD, i7-4710HQ, GTX 860M, 16 RAM, 512 SSD) 10 900 грн.";"https://www.olx.ua//d/obyavlenie/igrovoy-lenovo-y50-70-15-6-fhd-i7-4710hq-gtx-860m-16-ram-512-ssd-IDSGWmk.html";"Киев, Оболонский - Сегодня в 20:35"
"separator"
"793614830";"Ультрабук i7 IPS UHD 2560*1440 DDR4 16/512 Dell 11 888 грн.Договорная";"https://www.olx.ua//d/obyavlenie/ultrabuk-i7-ips-uhd-25601440-ddr4-16-512-dell-IDRHWtc.html";"Одесса, Приморский - Сегодня в 20:37"
"807605209";"Apple MacBook Pro 13 A1502 Early 2015 10 200 грн.";"https://www.olx.ua//d/obyavlenie/apple-macbook-pro-13-a1502-early-2015-IDSED0t.html";"Харьков, Основянский - Сегодня в 20:36"
"separator"
